TrialNumber	stim0	stim1	stim2	stim3	stim.probe	ttl.stims	corr.num	trial.type	stim.corr	block	match	Subject	stim.pos0	stim.pos1	stim.pos2	stim.pos3	ran	resp	RT
11	M	B	B	B	B	8	4	shapes	M	0	False	9	(6.7528231656241573, 7.4303171407790494)	(-3.2985459124214582, 6.1256260106395661)	(2.9136249865675552, -7.6408993184759924)	(-7.4257212068851768, 2.9789443738100836)	1.0	slash	0.94876
12	N	A	M	B	A	4	1	shapes	A	0	True	9	(4.9797958873056043, 5.3273619582868221)	(-1.1809237775233576, -7.9085282286596295)	(-6.4886578258676018, 1.3088147016238629)	(7.1056942662560907, -0.10575856211251278)	1.0	z	0.664811
13	M	B	M	M	N	4	3	shapes	M	0	False	9	(-4.3976418430187367, -4.8944973895362303)	(7.6472768527116273, 1.2799502644485639)	(-0.56944152434276241, 4.9426165960416846)	(0.28699246063095885, -0.82550780883364538)	1.0	slash	0.630625
14	N	A	A	A	A	4	0	shapes	N	0	False	9	(-6.9935737704588332, 4.5112350077582661)	(3.5742406731935521, -3.5788034315488364)	(-0.6567697142435005, -0.97702159300987734)	(4.0389856424542128, 2.5336157467081044)	1.0	slash	0.634077
15	N	A	B	N	M	4	2	shapes	B	0	False	9	(-6.5186106430208666, -1.5059909946595527)	(-0.41964545013273735, 0.092263713458770269)	(5.8988220165767444, 4.9250544430037042)	(7.5857070181393773, -7.0069610427641411)	1.0	slash	0.685886
16	M	B	M	B	M	8	1	shapes	B	0	False	9	(6.910524947375114, 0.86867214946719784)	(0.16111863054385722, 1.4249749814910491)	(-5.3156648119381709, -6.0342248625489185)	(-5.9596890774716798, 4.9735479069493795)	1.0	slash	0.633769
17	N	B	A	M	M	8	3	shapes	M	0	True	9	(6.1385328436401512, -5.9073522349633549)	(-5.6442815290735311, -6.0092244369673757)	(-0.30286156602935854, 4.4790231841304973)	(8.6920872375217471, -2.7498981850315642)	1.0	slash	0.943105
18	M	B	B	B	M	8	7	shapes	N	0	False	9	(-2.4563404868543897, 1.7992817965112096)	(-7.3260294504572601, -1.8457681372947352)	(3.1610323136624192, 2.8805808185377444)	(6.7927772145310925, -3.9156997814051291)	1.0	z	0.942888
19	M	B	A	A	N	8	5	shapes	N	0	True	9	(0.25753819902096531, 7.212884783143263)	(-3.8808791681874162, 2.0995579656688168)	(6.8253199371862454, -3.7695532150611708)	(1.1741640291682707, -7.0225330918222459)	1.0	slash	0.982535
20	M	A	M	N	A	4	2	shapes	M	0	False	9	(-1.7815137709747892, 8.7498004729213861)	(6.4201559325981883, 2.9770869689034889)	(1.6420241000286513, -4.1401525700289747)	(-2.0578852194348238, -1.8670898325320886)	1.0	slash	0.668306
21	M	B	M	B	B	8	4	shapes	B	0	True	9	(4.4781254773845554, 4.7788186845837402)	(4.8898949535988496, -1.8650076301575913)	(7.0797112488541014, -6.4771818646412864)	(-4.7958271634330938, -6.3593595098119584)	1.0	z	0.66784
22	N	A	B	B	N	8	4	shapes	N	0	True	9	(-3.1336887061908767, 3.5602799405600578)	(-6.1676263807965048, -7.0685349784315648)	(3.6937662989362519, 4.6356669505826424)	(-2.2618395958827016, -4.2688095056457911)	1.0	z	0.819423
23	M	A	M	N	M	4	0	shapes	M	0	True	9	(-1.3934643547261372, -3.4059455494382211)	(1.4138998745417553, 0.20233406573723656)	(-6.6184265997193759, 0.85838261035455155)	(7.1434145089788679, -5.3918755122522821)	1.0	z	0.79311
24	M	B	B	A	A	8	3	shapes	A	0	True	9	(-8.2005496027843012, -3.8313125853008119)	(1.5850926062299244, -1.5152920694647634)	(-4.6103440048137614, 3.9925068463157736)	(6.7166149274921718, -3.0172484082291362)	1.0	slash	1.27084
25	M	B	B	N	N	4	3	shapes	N	0	True	9	(-0.68924379778315625, 4.2046745298607195)	(3.9638092331500729, 4.2076406325999898)	(-2.9232023914080401, -5.5313607616413361)	(6.7053226816393732, -6.3605318997697164)	1.0	slash	0.778437
26	N	B	A	B	N	8	7	shapes	N	0	True	9	(2.1109264592985291, -6.4313194349054381)	(2.310292466104821, 2.5417003805289387)	(7.1679608120312626, -8.7473932184537873)	(-4.2758925006687774, -7.9664105236129235)	1.0	z	1.04396
27	M	A	M	B	M	4	0	shapes	M	0	True	9	(-7.1514185323783517, -8.6364185913796128)	(3.788459463153302, 6.174570512840905)	(-1.4013066182639626, 7.4993809056944265)	(8.7038972721384482, -7.1613058904698956)	1.0	z	0.833503
28	N	B	A	M	M	4	2	shapes	A	0	False	9	(6.8464105426683535, -6.7443990064980683)	(-4.4972605274382795, 5.2538733126640569)	(-2.7362452365407055, -2.7048711431887549)	(6.8716955808012194, 4.3846646034962351)	1.0	slash	0.60736
29	N	A	A	M	A	8	2	shapes	A	0	True	9	(-5.3517478233867815, -4.2484116760809503)	(5.7039136900588208, -1.1933113516219391)	(-4.2031370016279261, 5.5735112876204678)	(1.8133731059185791, -4.6005928828127747)	1.0	z	0.635116
30	N	B	A	A	B	4	3	shapes	A	0	False	9	(-6.9820943302505221, -0.89821481672139392)	(-8.1196813261286351, 7.7922801715526724)	(6.5353533588567938, 5.5800219836569891)	(4.7860301817262503, -0.66284277244271372)	1.0	z	0.654748
31	M	A	N	N	A	8	2	shapes	N	0	False	9	(-5.5664734130191071, -0.19074970888635256)	(8.4632085913727124, 8.1249251500101707)	(-0.088745407815864041, -0.010722436282826209)	(2.1951920097543685, 8.3094379911158676)	1.0	slash	0.711959
32	M	B	B	N	B	8	0	shapes	M	0	False	9	(-0.45044051860875278, -4.8590242169206537)	(2.5611207829539797, 7.5724087375636877)	(-4.1341361788091779, -2.8170445083956501)	(5.9896707958237734, 4.0950623824184014)	1.0	slash	0.614033
1	P	D	C	P	P	4	0	shapes	P	1	True	9	(-4.4202824499479663, 0.443090116655668)	(2.5104118261468269, -0.090514610422935959)	(-6.6559482274709527, -2.926901734955516)	(2.9454975741351834, 4.9610552146840927)	1.0	z	0.615644
2	O	D	P	P	O	4	1	shapes	D	1	False	9	(-4.6673973383691081, 2.1404958429820837)	(5.7846370614555447, -0.4309286988699661)	(4.633507456626015, 8.6522989924720655)	(-3.672453053855568, -4.5683728293584807)	1.0	slash	0.807269
3	P	C	D	P	C	4	3	shapes	P	1	False	9	(3.0269416184034519, -7.5127662490147946)	(0.43387612865433312, 3.4987590629352869)	(-6.6772358104592593, -6.5530439416584638)	(-8.3336042217654249, 2.0163892727940329)	1.0	slash	0.969047
4	O	D	P	P	O	8	1	shapes	D	1	False	9	(4.6566347857748287, -8.2221203501411679)	(-0.39759440393292955, 6.6576820024533774)	(5.4299403513904281, 8.2677694331022487)	(8.5999439183964554, -6.7126665663648364)	1.0	slash	0.652643
5	O	D	O	O	D	8	1	shapes	D	1	True	9	(-6.2672882546049102, -3.7835782814619883)	(2.40017622049543, -2.7755180811702589)	(4.8290350608036086, 6.8690939556938684)	(7.2751491254653793, -5.6268438674044639)	1.0	z	0.542338
6	O	D	C	O	O	8	2	shapes	C	1	False	9	(1.6554199953754178, -5.5177601541478936)	(-6.9300066278863168, -8.3461663108724178)	(2.6609262998567633, -1.2521589804541815)	(5.2394979201769551, 7.5058369813237924)	1.0	slash	0.78995
7	O	D	O	C	D	4	3	shapes	C	1	False	9	(-7.0000820703182534, 1.2622728069607376)	(-4.4363444632128894, -4.8713906957098709)	(8.2054247580368589, -5.9108212012817472)	(5.5009050148486551, 7.5711145627123848)	1.0	z	0.617613
8	O	C	O	P	C	8	1	shapes	C	1	True	9	(8.0741337403235285, -3.9673982942874009)	(5.6559601037180798, -8.2627593786106122)	(-5.5369172069031407, -1.3625014261068351)	(-4.5800200908474817, -8.6245388215345464)	1.0	slash	1.00342
9	P	D	D	C	O	8	2	shapes	D	1	False	9	(6.3560669866645476, 1.8206815938834726)	(-4.4282364626195587, -5.77203276756343)	(-4.3358172299386206, 4.9431601335433939)	(3.1902387894994728, 6.0690273920059568)	1.0	slash	0.694889
10	P	D	O	P	D	4	1	shapes	D	1	True	9	(-6.9646692331006639, -2.4646997603300287)	(2.4820158519273257, 8.6136603965754581)	(-2.9350857935866079, 1.3219558831579352)	(3.9568823075220632, -7.2298479135210636)	1.0	z	0.61458
11	O	D	P	O	O	4	0	shapes	O	1	True	9	(-7.9269920154257472, 1.048607005791224)	(5.4613195989287604, 2.0054429880302997)	(0.38217900870568222, -7.4783537876286665)	(-3.1037469031069014, -4.8305466412525293)	1.0	slash	0.918382
12	P	C	D	C	C	8	6	shapes	O	1	False	9	(5.8807156051179881, 2.9090145345275378)	(0.78675177615341596, 6.2162059876575029)	(-7.290432883416802, -6.610837496035928)	(3.6837872468524484, -6.2546160655427592)	1.0	z	0.99546
13	P	D	C	C	O	8	5	shapes	O	1	True	9	(1.5010928294706218, -6.2307622834739913)	(5.0851952383537871, 8.5929256435055166)	(-5.5191423907068238, 8.1198005132018984)	(7.8126390044957468, -1.8853027388152128)	1.0	z	1.00099
14	P	C	O	O	D	8	1	shapes	C	1	False	9	(6.7755606775450428, 8.3176622819779951)	(-4.1161519239629394, -8.0213269006900862)	(0.11074736608127189, -3.1823566390439595)	(4.3894307262796541, -6.4847446695459521)	1.0	z	1.11702
15	O	D	O	C	P	4	1	shapes	D	1	False	9	(-5.9989405061315058, -7.6564116918713401)	(-8.3829425389756107, 1.7541539554138943)	(4.5511471989514565, -2.474685951847639)	(8.2233521323031376, 1.5771467387329885)	1.0	slash	0.80881
16	P	D	O	P	O	4	2	shapes	O	1	True	9	(-5.2921750848222864, 0.5514816701046179)	(3.9080956754569467, 2.0778324471523657)	(2.5552639212051229, -6.2129324494187701)	(-0.12276507786341995, -1.1105445700600338)	1.0	z	0.68054
17	P	C	C	O	P	8	5	shapes	P	1	True	9	(-4.0205193551221381, 1.5528084431704396)	(4.6480527081688976, -2.6323292944967021)	(-7.3805314752683255, 6.9611274393290987)	(4.5695296625833404, 3.9062166451557303)	1.0	z	0.614137
18	P	D	P	D	D	8	2	shapes	P	1	False	9	(1.7352157298070647, -6.9503827076724534)	(5.5045667333823118, 4.5264504388762727)	(-4.2463404941868772, -2.7277000791318917)	(-3.9554524965862043, -7.3931786768358512)	1.0	slash	0.759332
19	O	C	O	D	C	8	6	shapes	C	1	True	9	(-8.1170733709262475, 4.5440535417395509)	(4.2812321168308216, -5.7580501372120434)	(7.9513212631277241, -8.7371182546194195)	(-3.8164650846712806, -3.7261029901461189)	1.0	z	0.733471
20	O	D	D	O	D	4	1	shapes	D	1	True	9	(4.3152557347309983, 7.2355984097393797)	(-7.0883674701863679, 8.4028738899031019)	(-0.002068513052273957, -0.28942043528576988)	(3.9476294817426734, -5.3497474615829939)	1.0	z	0.604821
21	O	D	C	O	O	4	0	shapes	O	1	True	9	(2.4800344818964852, 7.5858187103416164)	(-3.1777171077715138, -6.4677570928839767)	(-2.9203204652043873, 0.30018654271000855)	(3.6337118084322135, -5.3730642935208834)	1.0	z	0.862745
22	P	D	C	C	P	4	0	shapes	P	1	True	9	(-0.8180037235044697, -4.2035563608780668)	(2.6609035454266916, 3.6695711597478162)	(-3.9921006631602953, 3.94774326207075)	(3.1006771422786592, -6.15375585068288)	1.0	slash	0.724424
23	P	C	O	C	C	8	0	shapes	P	1	False	9	(-0.0098894083009000155, 4.0642067142473142)	(-0.26967458847802561, -3.6778587288426436)	(3.5594525078544947, 6.4427961176668269)	(4.1730732380793842, -6.0194018513675687)	1.0	slash	0.575989
24	O	D	O	C	C	4	2	shapes	O	1	False	9	(3.6057647701462816, -2.8153910248106344)	(-5.9677000794553354, -4.2396710179313279)	(4.3731394664213994, 3.9000258604887694)	(-3.9927477331384509, 2.8608290915625965)	1.0	slash	0.647769
25	O	D	P	C	P	8	2	shapes	P	1	True	9	(-1.1177482521128654, 7.5800783639549394)	(6.0996806791737725, 6.4341588576335766)	(8.4194578950358157, -1.8601647314313245)	(-0.86125154249879365, -5.7020871033834482)	1.0	z	0.915436
26	P	D	D	O	P	8	7	shapes	D	1	False	9	(7.1777215598212329, 4.0513035904730472)	(-8.1555912221690008, 6.8517425073190328)	(2.5736870346356504, 8.6945835207974369)	(0.36748640639384078, -1.8065162903582044)	1.0	slash	0.624981
27	O	D	O	O	P	4	1	shapes	D	1	False	9	(-0.97044826480091562, 3.7051045061028951)	(1.9818179035516525, -4.473864547479784)	(-8.050356466462496, -5.7672775891469055)	(2.7160679102323471, 7.7537879774860485)	1.0	slash	0.532602
28	O	C	D	O	O	8	3	shapes	O	1	True	9	(3.7897555992733309, -6.3161655747832528)	(-5.1411661013814012, -7.7858216182983799)	(-8.365536869355525, -3.1517282617037035)	(5.1199558240142871, 3.8366253401525938)	1.0	z	0.686474
29	O	C	D	C	P	8	4	shapes	P	1	True	9	(6.4404114471397218, 3.0038427637387048)	(7.2788445730611251, -1.0709744124406919)	(-4.9142521835127457, -6.0074936984369272)	(0.36391389807023344, -0.35308016897200645)	1.0	z	0.849986
30	P	D	O	C	D	4	3	shapes	C	1	False	9	(0.60570992541973645, -2.1516623887512285)	(-5.8459510152975023, -6.688186930475652)	(-5.5692794312536886, 1.3268521665801813)	(3.9718893924333525, 6.1049747006578059)	1.0	z	0.569708
31	O	C	O	P	O	4	2	shapes	O	1	True	9	(7.6584167809785022, 2.7729401130651343)	(-7.8223434313893145, -4.976627830578046)	(-2.2263227682317313, 1.6126131122378791)	(2.2707030060022948, -4.6234891976061121)	1.0	z	0.625319
32	P	D	P	O	C	4	1	shapes	D	1	False	9	(6.4247446957847885, -2.4870292994036554)	(7.3393080275727378, 2.1993249630926623)	(-1.5194602891774238, -3.491710952424592)	(-8.1828253329340406, 4.0573569151057498)	1.0	z	0.687068
1	R	F	R	F	R	8	6	shapes	E	2	False	9	(4.8430291585632386, -7.7113851391558885)	(7.7946712469120101, -4.0160728681121993)	(1.3757954502561436, 7.5604249898279043)	(-1.974708030053824, -6.8781549460940266)	1.0	slash	0.688769
2	Q	F	R	E	Q	4	3	shapes	E	2	False	9	(7.8044037468104968, 1.4587072326862422)	(4.4713772309604991, -0.94618972091016484)	(-0.83402897253067643, 8.547625381229377)	(-4.7019776274332479, -2.7009182269488052)	1.0	slash	0.880446
3	R	F	F	Q	R	8	7	shapes	F	2	False	9	(3.7294322803566047, 8.5977314387464219)	(4.0714588122591593, -6.8940927374052308)	(8.4577014543676903, 4.0599696877110567)	(-5.6016378577378774, 5.8798670309799199)	1.0	slash	0.654035
4	R	F	E	Q	R	8	7	shapes	F	2	False	9	(-8.21977134461976, -4.1060802943087911)	(-2.130163365166152, 8.0904791123374515)	(6.142442447269806, -0.23404373180506965)	(-0.929353113193228, -7.4945402792754541)	1.0	slash	0.649822
5	Q	E	E	R	F	4	1	shapes	E	2	False	9	(7.7017705189132357, -6.3141871317679197)	(-4.0118368782626845, -7.9407189810762162)	(-8.498916355059837, 7.3253048272788064)	(2.7089160580935054, 8.0216426171830619)	1.0	z	0.857357
6	R	F	R	F	R	4	0	shapes	R	2	True	9	(-3.7312814739713982, -4.6855336155421821)	(4.0592782105013576, 8.2785044390792599)	(-1.5521019773822138, 0.37712671871009817)	(3.9298508430104935, -1.9011869562237464)	1.0	slash	0.840991
7	R	F	F	F	F	8	2	shapes	F	2	True	9	(4.4302175338237024, -2.8103481244929007)	(5.2711748980515747, 4.2651235176679236)	(8.6593558887349111, -8.6467753102201979)	(-6.2153520527884929, -3.4801196181879392)	1.0	z	0.566597
8	R	F	F	F	F	4	2	shapes	F	2	True	9	(4.0591132829618957, 1.5864150792699832)	(-1.7821172546784014, -3.8185135174701932)	(6.5851790760352529, -3.216086365861913)	(-6.2457654077560214, 1.5242708687514828)	1.0	z	0.640316
9	Q	E	Q	E	Q	4	2	shapes	Q	2	True	9	(8.3376011991203534, -7.6603748175697692)	(6.9044480753595927, 7.2911832308768147)	(-2.2875280724009945, 0.22403701226983763)	(-3.3049483792592769, -6.8250038750878375)	1.0	z	0.721917
10	R	E	E	F	R	4	0	shapes	R	2	True	9	(2.0664457759351382, 1.4075342375110562)	(-7.3514489947596902, 2.5874784938776116)	(-4.7094042026136584, -6.2666916426410673)	(5.1214748420587206, -5.5902394486155833)	1.0	z	0.459714
11	R	E	Q	R	R	8	3	shapes	R	2	True	9	(-0.35057619664076434, 7.0541206179333145)	(4.1355401577932067, -3.0149612049862284)	(-0.37617937938936663, -1.3189129037080587)	(-8.7470338590946337, -1.2899482115914953)	1.0	z	0.565336
12	R	F	R	Q	Q	4	0	shapes	R	2	False	9	(-2.1513243928085517, -3.1571795096814501)	(7.1869292592216389, 4.6631430304532415)	(1.1874469265486329, -8.1045664394109682)	(-4.719145853889346, 5.5008357389872202)	1.0	z	0.463095
13	R	F	E	Q	Q	8	0	shapes	R	2	False	9	(-2.6118570201127493, -3.849647400926079)	(7.316270626622245, 8.7308770061237695)	(1.6972192768939269, 4.6821981935898513)	(1.4816113613572401, -0.75436182147048036)	1.0	slash	1.03078
14	R	F	F	R	R	4	2	shapes	F	2	False	9	(-8.3310877970445301, -5.4787275774920836)	(0.88723241738632197, -6.2361095878072765)	(-5.5108900603401274, 7.544087396641622)	(8.6548865893838247, 2.8948856517865806)	1.0	slash	0.626406
15	R	E	Q	Q	R	8	3	shapes	Q	2	False	9	(-2.213454673103926, -8.2023796305685881)	(2.024431913539873, 7.5618192515995766)	(6.5384311305365568, 7.144653226441271)	(-5.6448953127240866, -5.8068437643992219)	1.0	slash	0.817911
16	R	F	E	Q	F	4	1	shapes	F	2	True	9	(-0.53161978866532777, -5.2138312779727372)	(6.7331998116801941, 4.3568174015222745)	(-0.85175620661746176, 1.79762787586127)	(2.0383836991183948, -8.7020174508470554)	1.0	z	0.641606
17	Q	E	F	E	F	4	2	shapes	F	2	True	9	(6.3574131257314104, 7.2452506015676512)	(3.9294205882291671, -8.148804402626677)	(-4.0846458275813058, 5.5520014505870172)	(-5.1739823630340265, -5.7081929806518525)	1.0	z	0.579328
18	R	E	Q	F	R	4	0	shapes	R	2	True	9	(-1.3770664318831711, 6.8028465632384698)	(1.83473430750613, 1.1324467072347382)	(-2.5899854576445991, -7.7175047769666101)	(5.3897665452281416, -3.9738544118534804)	1.0	z	0.600957
19	R	F	R	R	R	4	1	shapes	F	2	False	9	(-1.7094061144661596, -0.67449380858735886)	(4.5525345402663948, 7.7344301843252197)	(5.9535745786377507, -8.7299548831827831)	(-8.1659246289913714, 4.5208256744626656)	1.0	slash	0.642712
20	Q	E	Q	E	F	8	4	shapes	R	2	False	9	(1.4660793508731178, 0.81009195235276543)	(0.89525906986731663, -4.8974100479499239)	(7.9380257960032559, -4.5256948706175377)	(5.342719392705316, 5.7721368100265522)	1.0	slash	0.862256
21	Q	F	R	F	E	8	7	shapes	E	2	True	9	(0.049219043500885462, -5.9976887427187009)	(7.0730755529310905, 3.1727286951006963)	(-2.541907268514433, 1.5214183969451796)	(2.2350326821981934, 1.7681849315675802)	1.0	z	0.637955
22	Q	E	Q	Q	R	8	6	shapes	R	2	True	9	(-7.5855481726446605, 5.3224043623658641)	(5.7777665414947297, -4.9479202031116163)	(2.6896962549216656, 2.2191162252715877)	(7.3102876281237279, 0.37195364009831344)	1.0	slash	0.795653
23	R	E	R	E	Q	4	0	shapes	R	2	False	9	(-8.572077471418277, -0.029641116592074468)	(-0.90888597707623386, 4.3927574710568571)	(3.6806588572104832, -1.5121158039181992)	(2.9997741978171977, 2.9626473525331818)	1.0	z	0.631247
24	Q	F	E	R	Q	4	0	shapes	Q	2	True	9	(-3.5757905142070472, 6.8376951610133858)	(1.8373867922031923, -1.8438776729733162)	(6.9477917286423914, 6.4441267736395869)	(-1.8755201073556051, -5.0175228028960017)	1.0	z	0.770821
25	Q	F	F	E	F	8	3	shapes	E	2	False	9	(5.2367310324057179, -6.9253608528458326)	(2.9078647366842603, 7.1979867049631387)	(-4.0860825869836619, -0.67467608061641648)	(-5.0886586905841824, 7.087109200996764)	1.0	slash	0.992716
26	R	F	F	Q	Q	4	0	shapes	R	2	False	9	(8.092500249409877, -6.8992366617510825)	(-5.8748572968287291, 6.0890979178125999)	(5.4409915988770159, 7.7918327654291311)	(-4.1590424112863218, -5.410524035113367)	1.0	z	0.868397
27	R	E	R	Q	Q	4	1	shapes	E	2	False	9	(-8.7235259281684421, 6.2685506493875724)	(1.6669437212800844, -2.0402826989642824)	(-6.9459378003523655, -7.7208765633367626)	(4.0293686954623897, 8.2156962543659553)	1.0	slash	1.02387
28	Q	E	Q	F	R	8	4	shapes	R	2	True	9	(-8.5228402416796403, 5.7224775645076971)	(4.8281594480987984, 7.4688621382385101)	(-3.5767699358479614, 6.5868266498302361)	(-2.6634025082612593, -3.2460042823356758)	1.0	z	0.679526
29	Q	F	Q	F	Q	8	2	shapes	Q	2	True	9	(-3.8653454032848922, 7.8902939732938613)	(-5.9681668730210813, -7.5165148901474348)	(1.5662088995017793, -4.7356742985219062)	(5.7161756748270083, 7.9055328284129445)	1.0	z	0.861308
30	R	E	R	R	Q	8	6	shapes	Q	2	True	9	(-5.3321654411392441, -0.18590990350509529)	(-0.21974665393916659, 2.7931799398962198)	(5.1388924139301402, 3.6413955331527159)	(-6.2410538113853846, 4.9003149395899328)	1.0	z	1.31092
31	Q	E	E	R	E	8	7	shapes	E	2	True	9	(8.7326853434682477, -0.34297305060227323)	(-1.3451504599558248, 2.4140316371923873)	(3.1466827671930346, 8.2361027078343696)	(7.9259300983591778, -7.0627783061198652)	1.0	z	1.59048
32	Q	E	R	R	R	8	5	shapes	Q	2	False	9	(5.4099145425167574, 7.2134322853955446)	(7.6626792891632682, -3.0938131702559355)	(0.73815036571710557, 4.2366760769626506)	(-6.9354610559663517, 5.7364151374193142)	1.0	z	0.700073
1	N	A	A	B	M	4	1	shapes	A	3	False	9	(-4.2145440292202769, -3.6765976419033386)	(7.7483641804914392, -4.9914934938916602)	(3.9906216402066441, 1.4186443806480007)	(-1.3926811572450255, 2.9142741621054338)	1.0	slash	0.647851
2	M	A	M	N	M	8	2	shapes	M	3	True	9	(6.2175057824901181, 3.6832664465847476)	(1.5669268470285758, 1.7567879299302458)	(-2.2971620063998808, 3.3512794821673531)	(-0.52771530039628622, -3.3601863617230272)	1.0	z	0.747538
3	N	B	M	A	A	8	1	shapes	B	3	False	9	(-2.2501578651505287, -5.478402877449712)	(0.013813334838591373, 8.162903277863375)	(6.5370056037507478, 5.6748917740767997)	(-0.46816431953334536, 3.4690346413090349)	1.0	slash	0.699007
4	M	B	B	N	B	4	3	shapes	N	3	False	9	(0.2827993425014963, 0.99609829551757656)	(-2.5770079469171598, -2.1302403002692758)	(5.6686548005184978, -3.4386583062867553)	(-6.2331488349860464, 1.0882762208207417)	1.0	slash	0.648664
5	N	B	M	M	M	4	0	shapes	N	3	False	9	(-6.4691874777758382, 6.8414425127524332)	(5.1348105170060769, -1.6885774499216222)	(-4.3703549715315244, -5.2466060490747726)	(5.6520701177418253, 7.8643974553764089)	1.0	slash	0.656448
6	M	B	A	A	M	4	3	shapes	A	3	False	9	(-1.2578587630492644, -4.1635329942265935)	(-1.7148579534646826, 7.930729004339014)	(3.8640885668508318, -0.73970337914013307)	(2.1277237228221786, 5.5617644962567105)	1.0	slash	0.791927
7	M	A	B	N	A	8	5	shapes	A	3	True	9	(8.7459712574021076, -8.6987516698707896)	(0.26590590125819702, -8.7264157684494918)	(-2.437102428249025, 3.4974764709012316)	(-5.2944951674949632, -8.1605739660669414)	1.0	z	0.925812
8	M	A	A	M	M	8	0	shapes	M	3	True	9	(6.2461588525323375, -7.4009689869384871)	(-5.8188411506101891, 6.0220068514886034)	(6.488606960572378, 5.7334715433183039)	(-1.3709952660479292, -8.7192565299864881)	1.0	slash	1.26545
9	M	B	M	N	B	4	1	shapes	B	3	True	9	(1.0225310624568937, 3.8159509468678277)	(-2.4971987114114249, -6.578366026454483)	(5.7573063612305493, -6.4409933130326422)	(-5.326799498080689, 5.9906981504315038)	1.0	z	0.846985
10	N	B	B	N	M	4	0	shapes	N	3	False	9	(-4.5876722024785224, 6.5284947902017407)	(6.8825792180798793, -6.5478489860993294)	(5.9960206227523933, 2.2803297742312232)	(-6.7124348565724556, -4.2290087062332251)	1.0	z	0.816554
11	N	B	N	M	A	4	0	shapes	N	3	False	9	(-5.5555544359378581, 6.9059929222208378)	(-0.32148494834074626, -8.5441144839206693)	(5.3810502125398827, -4.5362970962075293)	(4.0043683282319353, 6.3235204831433531)	1.0	slash	0.648296
12	M	A	A	N	A	8	2	shapes	A	3	True	9	(-5.815921994694321, -5.9031451055043824)	(1.8842190633768343, -5.8036311447136981)	(7.957629214724129, -6.3196063750990543)	(-5.9538884820376667, -1.6125190389301771)	1.0	z	0.838043
13	N	B	N	M	N	8	7	shapes	A	3	False	9	(-8.2735968872236736, 6.2335599876940382)	(6.2637891843879299, 4.5783567702041488)	(-5.3717261644695666, -2.9824521550862677)	(7.4959432347778474, -6.1365265363642267)	1.0	slash	2.67388
14	M	B	A	N	A	4	3	shapes	N	3	False	9	(7.4108453002933032, -6.5795496145335175)	(7.9250003705343985, 4.5662226472380087)	(-1.5499857794646701, 8.0272385199827809)	(-2.8031120170661019, -7.0825960524731517)	1.0	slash	0.572753
15	M	B	A	B	M	8	0	shapes	M	3	True	9	(3.0813494108208435, -8.3257871521920208)	(-7.8914664063138176, 7.4510341867627403)	(4.7365057843339962, 5.6644888376871521)	(-2.7313339145920814, 2.3264534866952502)	1.0	z	0.694736
16	M	B	B	A	B	8	7	shapes	M	3	False	9	(-5.9912735803506454, -7.1104341091686374)	(-3.0240473595630508, 0.10466812740299325)	(2.6623070280758032, -5.3935086218520132)	(0.61738512873635187, 7.6485773425471528)	1.0	slash	0.896494
17	M	B	M	A	A	4	3	shapes	A	3	True	9	(-4.8117915479019118, -6.2185341727444392)	(0.079740757270517548, 0.96525452473670903)	(2.8817333509664884, -3.5612655839224994)	(-4.1196362816463754, 1.99880771271512)	1.0	z	0.680081
18	M	A	M	B	A	4	1	shapes	A	3	True	9	(-2.3722832254154698, -8.7479893455127122)	(-5.7001697716189721, 1.1466225407054846)	(4.8214345538006373, 1.8586163297761171)	(2.9840010286861798, -2.6688860975324413)	1.0	z	0.593766
19	M	A	M	A	M	4	2	shapes	M	3	True	9	(-4.4544251579408352, 5.1373605621083644)	(2.0864641215806508, -1.985433712289713)	(0.023076820744689641, 1.5230097247479062)	(-5.4749226471634707, -0.99997491632948154)	1.0	z	0.853382
20	M	B	N	B	A	8	6	shapes	A	3	True	9	(0.32154376717374689, -6.0819758311127678)	(1.7366417987205072, 7.8771160231547768)	(-5.1422245536501903, 5.2949569443708899)	(8.2001058836316147, 4.7413341518020946)	1.0	slash	0.895072
21	N	A	A	M	N	8	1	shapes	A	3	False	9	(0.8424510359578754, -1.7798332567913997)	(-8.4619561776580561, -5.0198982153533258)	(7.5285652877401645, -4.9996292447071884)	(-7.4576588264119925, 4.8967205852490316)	1.0	slash	0.840772
22	M	B	M	N	M	4	2	shapes	M	3	True	9	(4.085543034013531, 7.2814529857335408)	(0.045056103969267625, -8.1958547195937079)	(-7.4630846809274836, -5.6115760206634651)	(-2.7190477530482751, 3.0076121558736411)	1.0	z	0.64172
23	M	B	N	B	B	4	3	shapes	B	3	True	9	(5.0241937167452431, -8.7039489909858556)	(-6.7909018255769169, -5.8273308352723507)	(6.9562475784098421, 4.3534015414683491)	(-4.6744763456597012, 8.7482700798374751)	1.0	z	0.732102
24	N	B	N	M	N	4	2	shapes	N	3	True	9	(5.3188706601601243, -6.176649582334317)	(6.2473462549841035, 6.6722376516606126)	(-5.5455919477210083, 6.3612687454678465)	(-7.7469424027741853, -0.16855744086458557)	1.0	z	0.891774
25	N	B	N	A	N	8	3	shapes	A	3	False	9	(-1.4401465310955386, 0.41672264746954824)	(-1.501734764735998, 4.902493912620832)	(-0.13638602132841804, -6.189197458882882)	(3.4373500317010581, 6.3139293083215318)	1.0	slash	0.966034
